year;species;samples;Length.mm;tidal_area
2008;Cerastoderma edule;kach;3,8;
2002;Mya arenaria;M-13;16,7;
2002;Mya arenaria;M-13;6,9;
2002;Mya arenaria;M-14;3,3;
2002;Mya arenaria;M-15;3,2;
2002;Mya arenaria;M-15;3,4;
2002;Mya arenaria;V-1;25,2;
2002;Mya arenaria;III-3;2,1;
2002;Mya arenaria;III-2;1,9;
2002;Mya arenaria;I-3;35,5;
2002;Mya arenaria;VII-2;21,1;
2002;Mya arenaria;VII-3;6,3;
2003;Mya arenaria;I-1;7,8;
2003;Mya arenaria;V-2;11,2;
2003;Mya arenaria;VIII-2;11,8;
2003;Mya arenaria;VII-2;9,0;
2003;Mya arenaria;III-2;16,5;
2003;Mya arenaria;III-1;13,8;
2003;Mya arenaria;M-2;32,5;
2003;Mya arenaria;M-3;18,0;
2003;Mya arenaria;M-19;14,6;
2003;Mya arenaria;M-15;27,8;
2003;Mya arenaria;M-16;22,0;
2003;Mya arenaria;M-13;10,6;
2003;Mya arenaria;kach;31,5;кач.VI-II
2003;Mya arenaria;M-21;15,3;
2003;Mya arenaria;M-21;10,9;
2003;Mya arenaria;M-21;11,8;
2003;Mya arenaria;M-20;17,2;
2003;Mya arenaria;M-20;15,3;
2003;Mya arenaria;M-20;19,4;
2003;Mya arenaria;M-20;10,3;
2003;Mya arenaria;M-6;4,5;
2003;Mya arenaria;M-7;7,9;
2003;Mya arenaria;M-7;12,9;
2003;Mya arenaria;M-25;11,6;
2004;Mya arenaria;M-14;25,2;
2004;Mya arenaria;M-23;38,2;
2005;Mya arenaria;M-21;34,7;
2005;Mya arenaria;M-21;25,3;
2005;Mya arenaria;M-22;2,5;
2005;Mya arenaria;M-22;3;
2005;Mya arenaria;M-22;2,2;
2005;Mya arenaria;M-6;8;
2005;Mya arenaria;M-7;36,6;
2005;Mya arenaria;M-7;16;
2005;Mya arenaria;M-7;4,2;
2005;Mya arenaria;M-7;2,7;
2005;Mya arenaria;M-8;4,3;
2007;Mya arenaria;III-2;14,4;
2007;Mya arenaria;III-2;17,8;
2008;Mya arenaria;6m3;25,6;
2008;Mya arenaria;6m3;25,0;
2008;Mya arenaria;11m3;27,0;
2008;Mya arenaria;8m3;29,6;
2008;Mya arenaria;8m3;26,2;
2008;Mya arenaria;4m2;29,3;
2008;Mya arenaria;10m3;29,9;
2008;Mya arenaria;3m3;23,0;
2008;Mya arenaria;4m1;24,4;
2008;Mya arenaria;3m1;25,8;
2008;Mya arenaria;3m1;17,7;
2008;Mya arenaria;16m1;18,6;
2008;Mya arenaria;22m3;28,0;
2008;Mya arenaria;20m3;30,4;
2008;Mya arenaria;15m3;25,0;
2008;Mya arenaria;16m3;27,7;
2008;Mya arenaria;18m3;20,9;
2008;Mya arenaria;23m1;24,0;
2007;Mya arenaria;2m2;17,5;
2007;Mya arenaria;2m3;12,1;
2007;Mya arenaria;3m1;18,9;
2007;Mya arenaria;3m2;12,5;
2007;Mya arenaria;3m3;18,0;
2007;Mya arenaria;3m3;21,2;
2007;Mya arenaria;4m2;18,0;
2007;Mya arenaria;6m1;19,1;
2007;Mya arenaria;6m3;12,3;
2007;Mya arenaria;6m3;17,3;
2007;Mya arenaria;7m1;14,9;
2007;Mya arenaria;8m3;22,7;
2007;Mya arenaria;9m3;11,5;
2007;Mya arenaria;12m2;11,9;
2006;Mya arenaria;III-3;3,2;
2006;Mya arenaria;M-11;3,2;
2006;Mya arenaria;M-10;2,6;
2006;Mya arenaria;M-20;31,2;
2006;Mya arenaria;M-20;4,9;
2006;Mya arenaria;M-15;40,5;
2006;Mya arenaria;M-15;5,4;
2006;Mya arenaria;M-15;8,1;
2006;Mya arenaria;M-25;37,5;
2006;Mya arenaria;M-25;3,4;
2006;Mya arenaria;M-16;4,7;
2006;Mya arenaria;M-16;5,7;
2006;Mya arenaria;M-16;4;
2006;Mya arenaria;M-17;7,3;
2006;Mya arenaria;M-17;4,5;
2006;Mya arenaria;M-19;8,3;
2006;Mya arenaria;M-19;7,2;
2006;Mya arenaria;M-19;14,3;
2006;Mya arenaria;M-13;3,1;
2006;Mya arenaria;M-13;6,1;
2006;Mya arenaria;M-14;6,7;
2006;Mya arenaria;M-14;5,3;
2006;Mya arenaria;M-24;3,7;
2006;Mya arenaria;M-23;4,9;
2006;Mya arenaria;M-22;3;
2006;Mya arenaria;M-22;3,2;
2006;Mya arenaria;M-22;19;
2006;Mya arenaria;M-21;3,1;
