year;tidal_level;sample;Length.mm;;;;
1998;fucus_zone;II-12;11;;;;
1998;fucus_zone;II-12;9,4;;;;
1998;fucus_zone;II-12;4,5;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;1,4;;;;
1998;fucus_zone;II-12;1,7;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1;;;;
1998;fucus_zone;II-12;6,6;;;;
1998;fucus_zone;II-12;10,6;;;;
1998;fucus_zone;II-12;7,5;;;;
1998;fucus_zone;II-12;7,9;;;;
1998;fucus_zone;II-12;9,6;;;;
1998;fucus_zone;II-12;3,2;;;;
1998;fucus_zone;II-12;2;;;;
1998;fucus_zone;II-12;1,5;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;2,1;;;;
1998;fucus_zone;II-12;1,4;;;;
1998;fucus_zone;II-12;1,5;;;;
1998;fucus_zone;II-12;0,8;;;;
1998;fucus_zone;II-12;1;;;;
1998;fucus_zone;II-12;1;;;;
1998;fucus_zone;II-12;1,4;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;1,1;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,7;;;;
1998;fucus_zone;II-12;2,1;;;;
1998;fucus_zone;II-12;2,4;;;;
1998;fucus_zone;II-12;2,3;;;;
1998;fucus_zone;II-12;1,8;;;;
1998;fucus_zone;II-12;1,5;;;;
1998;fucus_zone;II-12;1,7;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;1,4;;;;
1998;fucus_zone;II-12;2,1;;;;
1998;fucus_zone;II-12;1,4;;;;
1998;fucus_zone;II-12;б/и;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;б/и;;;;
1998;fucus_zone;II-12;1;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;1,5;;;;
1998;fucus_zone;II-12;2,1;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;1,1;;;;
1998;fucus_zone;II-12;1;;;;
1998;fucus_zone;II-12;1,4;;;;
1998;fucus_zone;II-12;1,1;;;;
1998;fucus_zone;II-12;1,8;;;;
1998;fucus_zone;II-12;1,4;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;б/и;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,7;;;;
1998;fucus_zone;II-12;1,6;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,1;;;;
1998;fucus_zone;II-12;б/и;;;;
1998;fucus_zone;II-12;0,8;;;;
1998;fucus_zone;II-12;б/и;;;;
1998;fucus_zone;II-12;1,6;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;0,7;;;;
1998;fucus_zone;II-12;1,4;;;;
1998;fucus_zone;II-12;0,8;;;;
1998;fucus_zone;II-12;1,6;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;0,9;;;;
1998;fucus_zone;II-12;1;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;0,9;;;;
1998;fucus_zone;II-12;0,9;;;;
1998;fucus_zone;II-12;1,4;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;1;;;;
1998;fucus_zone;II-12;1,1;;;;
1998;fucus_zone;II-12;б/и;;;;
1998;fucus_zone;II-12;1;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;0,8;;;;
1998;fucus_zone;II-12;1,6;;;;
1998;fucus_zone;II-12;1;;;;
1998;fucus_zone;II-12;1,8;;;;
1998;fucus_zone;II-12;1,4;;;;
1998;fucus_zone;II-12;б/и;;;;
1998;fucus_zone;II-12;5,2;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,8;;;;
1998;fucus_zone;II-12;0,6;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;б/и;;;;
1998;fucus_zone;II-12;0,6;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;2;;;;
1998;fucus_zone;II-12;2;;;;
1998;fucus_zone;II-12;1,6;;;;
1998;fucus_zone;II-12;1,2;;;;
1998;fucus_zone;II-12;1,3;;;;
1998;fucus_zone;II-12;б/и;;;;
1998;zostera_zone;II-9;9,2;;;;
1998;zostera_zone;II-9;4,1;;;;
1998;zostera_zone;II-9;8,2;;;;
1998;zostera_zone;II-9;9,4;;;;
1998;zostera_zone;II-9;9,3;;;;
1998;zostera_zone;II-9;6,2;;;;
1998;zostera_zone;II-9;7,5;;;;
1998;zostera_zone;II-9;6,1;;;;
1998;zostera_zone;II-9;10;;;;
1998;zostera_zone;II-9;9,2;;;;
1998;zostera_zone;II-9;13,7;;;;
1998;zostera_zone;II-9;14,7;;;;
1998;zostera_zone;II-9;13,1;;;;
1998;zostera_zone;II-9;11,7;;;;
1998;zostera_zone;II-9;9,9;;;;
1998;zostera_zone;II-9;1,6;;;;
1998;zostera_zone;II-9;2,3;;;;
1998;zostera_zone;II-9;1,2;;;;
1998;zostera_zone;II-9;1,8;;;;
1998;zostera_zone;II-9;0,9;;;;
1998;zostera_zone;II-9;1,7;;;;
1998;zostera_zone;II-9;1,1;;;;
1998;zostera_zone;II-9;1,7;;;;
1998;zostera_zone;II-9;1,2;;;;
1998;zostera_zone;II-9;0,8;;;;
1998;zostera_zone;II-9;1,4;;;;
1998;zostera_zone;II-9;0,7;;;;
1998;zostera_zone;II-9;1,1;;;;
1998;zostera_zone;II-9;1,7;;;;
1998;zostera_zone;II-9;1,1;;;;
1998;zostera_zone;II-9;1;;;;
1998;zostera_zone;II-9;1;;;;
1998;zostera_zone;II-9;0,9;;;;
1998;zostera_zone;II-9;1,1;;;;
1998;zostera_zone;II-9;0,9;;;;
1998;zostera_zone;II-9;1;;;;
1998;zostera_zone;II-9;1,4;;;;
1998;zostera_zone;II-9;0,9;;;;
1998;zostera_zone;II-9;3,6;;;;
1998;zostera_zone;II-9;3,3;;;;
1998;zostera_zone;II-9;3;;;;
1998;zostera_zone;II-9;4;;;;
1998;zostera_zone;II-9;2,9;;;;
1998;zostera_zone;II-9;2,2;;;;
1998;zostera_zone;II-9;1,9;;;;
1998;zostera_zone;II-9;1,5;;;;
1998;zostera_zone;II-9;1,5;;;;
1998;zostera_zone;II-9;1;;;;
1998;zostera_zone;II-9;1,6;;;;
1998;zostera_zone;II-9;1,8;;;;
1998;zostera_zone;II-9;1,1;;;;
1998;zostera_zone;II-9;2,2;;;;
1998;zostera_zone;II-9;1;;;;
1998;zostera_zone;II-9;1,4;;;;
1998;zostera_zone;II-9;2,5;;;;
1998;zostera_zone;II-9;1,2;;;;
1998;zostera_zone;II-9;1,1;;;;
1998;zostera_zone;II-9;1,7;;;;
1998;zostera_zone;II-9;1,3;;;;
1998;zostera_zone;II-9;0,9;;;;
1998;zostera_zone;II-9;1;;;;
1998;zostera_zone;II-9;1;;;;
1998;zostera_zone;II-9;1,2;;;;
1998;zostera_zone;II-9;1,4;;;;
1998;zostera_zone;II-9;1,7;;;;
1998;zostera_zone;II-9;1,3;;;;
1998;zostera_zone;II-9;1,1;;;;
1998;zostera_zone;II-9;2;;;;
1998;zostera_zone;II-9;1,7;;;;
1998;zostera_zone;II-9;2,1;;;;
1998;zostera_zone;II-9;1,9;;;;
1998;zostera_zone;II-9;1,5;;;;
1998;zostera_zone;II-9;1,9;;;;
1998;zostera_zone;II-9;1,5;;;;
1998;zostera_zone;II-9;1,8;;;;
1998;zostera_zone;II-9;0,9;;;;
1998;zostera_zone;II-9;1,1;;;;
1998;zostera_zone;II-9;1,3;;;;
1998;zostera_zone;II-9;1,2;;;;
1998;zostera_zone;II-9;0,8;;;;
1998;zostera_zone;II-9;0,9;;;;
1998;zostera_zone;II-9;1,2;;;;
1998;zostera_zone;II-9;1,7;;;;
1998;zostera_zone;II-9;2,1;;;;
1998;zostera_zone;II-9;1,4;;;;
1998;zostera_zone;II-9;2,7;;;;
1998;zostera_zone;II-9;2;;;;
1998;zostera_zone;II-9;1,1;;;;
1998;zostera_zone;II-9;1,2;;;;
1998;zostera_zone;II-9;1;;;;
1998;zostera_zone;II-9;2,8;;;;
1998;zostera_zone;II-9;1,2;;;;
1998;zostera_zone;II-9;1;;;;
1998;zostera_zone;II-9;1,4;;;;
1998;zostera_zone;II-9;1,2;;;;
1998;zostera_zone;II-9;1,3;;;;
1998;zostera_zone;II-9;1,2;;;;
1998;zostera_zone;II-9;1,2;;;;
1998;zostera_zone;II-9;1,5;;;;
1998;zostera_zone;II-9;1,1;;;;
1998;zostera_zone;II-9;1,3;;;;
1998;zostera_zone;II-9;1,4;;;;
1998;zostera_zone;II-9;1,2;;;;
1998;zostera_zone;II-9;1,1;;;;
1998;zostera_zone;II-9;1;;;;
1998;zostera_zone;II-9;1,1;;;;
1998;zostera_zone;II-10;10,5;;;;
1998;zostera_zone;II-10;5;;;;
1998;zostera_zone;II-10;8,7;;;;
1998;zostera_zone;II-10;11,5;;;;
1998;zostera_zone;II-10;10,3;;;;
1998;zostera_zone;II-10;9,6;;;;
1998;zostera_zone;II-10;13;;;;
1998;zostera_zone;II-10;8;;;;
1998;zostera_zone;II-10;10,5;;;;
1998;zostera_zone;II-10;10,8;;;;
1998;zostera_zone;II-10;8,9;;;;
1998;zostera_zone;II-10;11,2;;;;
1998;zostera_zone;II-10;11,8;;;;
1998;zostera_zone;II-10;12,7;;;;
1998;zostera_zone;II-10;3,6;;;;
1998;zostera_zone;II-10;9,7;;;;
1998;zostera_zone;II-10;11;;;;
1998;zostera_zone;II-10;12,2;;;;
1998;zostera_zone;II-10;10,3;;;;
1998;zostera_zone;II-10;10,1;;;;
1998;zostera_zone;II-10;9,4;;;;
1998;zostera_zone;II-10;10,3;;;;
1998;zostera_zone;II-10;5,6;;;;
1998;zostera_zone;II-10;8,2;;;;
1998;zostera_zone;II-10;9,3;;;;
1998;zostera_zone;II-10;12,6;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,4;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;0,9;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;0,7;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;1,1;;;;
1998;zostera_zone;II-10;1,4;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,6;;;;
1998;zostera_zone;II-10;1,9;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,7;;;;
1998;zostera_zone;II-10;1,7;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,7;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;0,8;;;;
1998;zostera_zone;II-10;0,8;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;0,9;;;;
1998;zostera_zone;II-10;0,9;;;;
1998;zostera_zone;II-10;0,9;;;;
1998;zostera_zone;II-10;2,1;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,7;;;;
1998;zostera_zone;II-10;1,6;;;;
1998;zostera_zone;II-10;1,6;;;;
1998;zostera_zone;II-10;1,1;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;0,9;;;;
1998;zostera_zone;II-10;3;;;;
1998;zostera_zone;II-10;2,1;;;;
1998;zostera_zone;II-10;1,4;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;0,8;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;1,7;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;2;;;;
1998;zostera_zone;II-10;0,9;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;1,8;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,1;;;;
1998;zostera_zone;II-10;2,1;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;1,1;;;;
1998;zostera_zone;II-10;1,4;;;;
1998;zostera_zone;II-10;1,8;;;;
1998;zostera_zone;II-10;1,6;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,9;;;;
1998;zostera_zone;II-10;1,8;;;;
1998;zostera_zone;II-10;1,8;;;;
1998;zostera_zone;II-10;1,4;;;;
1998;zostera_zone;II-10;1,9;;;;
1998;zostera_zone;II-10;1,1;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;2,1;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;1,1;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;2;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;1,6;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;1,3;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;1,6;;;;
1998;zostera_zone;II-10;1,1;;;;
1998;zostera_zone;II-10;1;;;;
1998;zostera_zone;II-10;1,5;;;;
1998;zostera_zone;II-10;1,2;;;;
1998;zostera_zone;II-10;0,9;;;;
1998;zostera_zone;II-10;0,9;;;;
1998;zostera_zone;II-13;9,7;;;;
1998;zostera_zone;II-13;10,5;;;;
1998;zostera_zone;II-13;10,2;;;;
1998;zostera_zone;II-13;8,8;;;;
1998;zostera_zone;II-13;15;;;;
1998;zostera_zone;II-13;15,2;;;;
1998;zostera_zone;II-13;9,4;;;;
1998;zostera_zone;II-13;8,9;;;;
1998;zostera_zone;II-13;2,3;;;;
1998;zostera_zone;II-13;б/и;;;;
1998;zostera_zone;II-13;1,7;;;;
1998;zostera_zone;II-13;1,5;;;;
1998;zostera_zone;II-13;15;;;;
1998;zostera_zone;II-13;9,8;;;;
1998;zostera_zone;II-13;7,7;;;;
1998;zostera_zone;II-13;7,4;;;;
1998;zostera_zone;II-13;10,5;;;;
1998;zostera_zone;II-13;9;;;;
1998;zostera_zone;II-13;13,3;;;;
1998;zostera_zone;II-13;11,6;;;;
1998;zostera_zone;II-13;3,3;;;;
1998;zostera_zone;II-13;1;;;;
1998;zostera_zone;II-13;2;;;;
1998;zostera_zone;II-13;1,4;;;;
1998;zostera_zone;II-13;17;;;;
1998;zostera_zone;II-13;11,8;;;;
1998;zostera_zone;II-13;2,3;;;;
1998;zostera_zone;II-13;2,6;;;;
1998;zostera_zone;II-13;0,9;;;;
1998;zostera_zone;II-13;4;;;;
1998;zostera_zone;II-13;3,2;;;;
1998;zostera_zone;II-13;1,9;;;;
1998;zostera_zone;II-13;1;;;;
1998;zostera_zone;II-13;1,3;;;;
1998;zostera_zone;II-13;б/и;;;;
1998;zostera_zone;II-13;1,8;;;;
1998;zostera_zone;II-14;11,5;;;;
1998;zostera_zone;II-14;16,1;;;;
1998;zostera_zone;II-14;10,4;;;;
1998;zostera_zone;II-14;17,6;;;;
1998;zostera_zone;II-14;12,2;;;;
1998;zostera_zone;II-14;12,4;;;;
1998;zostera_zone;II-14;19,1;;;;
1998;zostera_zone;II-14;10,7;;;;
1998;zostera_zone;II-14;15,7;;;;
1998;zostera_zone;II-14;13,2;;;;
1998;zostera_zone;II-14;15;;;;
1998;zostera_zone;II-14;11,5;;;;
1998;zostera_zone;II-14;14,6;;;;
1998;zostera_zone;II-14;11;;;;
1998;zostera_zone;II-14;13,5;;;;
1998;zostera_zone;II-14;17,3;;;;
1998;zostera_zone;II-14;7,3;;;;
1998;zostera_zone;II-14;9,6;;;;
1998;zostera_zone;II-14;6,7;;;;
1998;zostera_zone;II-14;5,4;;;;
1998;zostera_zone;II-14;5,2;;;;
1998;zostera_zone;II-14;3,5;;;;
1998;zostera_zone;II-14;1,8;;;;
1998;zostera_zone;II-14;1,7;;;;
1998;zostera_zone;II-14;1,7;;;;
1998;zostera_zone;II-14;2,1;;;;
1998;zostera_zone;II-14;1,8;;;;
1998;zostera_zone;II-14;1,7;;;;
1998;zostera_zone;II-14;1,6;;;;
1998;zostera_zone;II-14;1,6;;;;
1998;zostera_zone;II-14;1,5;;;;
1998;zostera_zone;II-14;1,1;;;;
1998;zostera_zone;II-14;0,9;;;;
1998;zostera_zone;II-14;0,9;;;;
1998;zostera_zone;II-14;1,2;;;;
1998;zostera_zone;II-14;1,4;;;;
1998;zostera_zone;II-14;1,2;;;;
1998;zostera_zone;II-14;0,7;;;;
1998;zostera_zone;II-14;1,9;;;;
1998;zostera_zone;II-14;1,4;;;;
1998;zostera_zone;II-14;1,3;;;;
1998;zostera_zone;II-14;1,4;;;;
1998;zostera_zone;II-14;1,4;;;;
1998;zostera_zone;II-14;1,6;;;;
1998;zostera_zone;II-14;1;;;;
1998;zostera_zone;II-14;1,6;;;;
1998;zostera_zone;II-14;1;;;;
1998;zostera_zone;II-14;1;;;;
1998;zostera_zone;II-14;2,3;;;;
1998;zostera_zone;II-14;1,1;;;;
1998;zostera_zone;II-14;1,2;;;;
1998;zostera_zone;II-14;1,1;;;;
1998;zostera_zone;II-14;2;;;;
1998;zostera_zone;II-14;1,9;;;;
1998;zostera_zone;II-14;1,2;;;;
1998;zostera_zone;II-14;1,6;;;;
1998;zostera_zone;II-14;1,4;;;;
1998;zostera_zone;II-14;1,7;;;;
1998;zostera_zone;II-14;1,7;;;;
1998;zostera_zone;II-14;1,8;;;;
1998;zostera_zone;II-14;1,6;;;;
1998;zostera_zone;II-14;1;;;;
1998;zostera_zone;II-14;1,2;;;;
1998;zostera_zone;II-14;1;;;;
1998;zostera_zone;II-14;1,2;;;;
1998;zostera_zone;II-14;1,2;;;;
1998;zostera_zone;II-14;1;;;;
1998;zostera_zone;II-14;2;;;;
1998;zostera_zone;II-14;1,8;;;;
1998;zostera_zone;II-14;2,5;;;;
1998;zostera_zone;II-14;2,4;;;;
1998;zostera_zone;II-14;1;;;;
1998;zostera_zone;II-14;1,5;;;;
1998;zostera_zone;II-14;1,2;;;;
1998;zostera_zone;II-14;1,1;;;;
1998;zostera_zone;II-14;2;;;;
1998;zostera_zone;II-14;2;;;;
1998;zostera_zone;II-14;2,1;;;;
1998;zostera_zone;II-14;1,5;;;;
1998;zostera_zone;II-14;1,3;;;;
1998;zostera_zone;II-14;1,1;;;;
1998;zostera_zone;II-15;16,3;;;;
1998;zostera_zone;II-15;4,8;;;;
1998;zostera_zone;II-15;11,5;;;;
1998;zostera_zone;II-15;16,5;;;;
1998;zostera_zone;II-15;8,6;;;;
1998;zostera_zone;II-15;12,5;;;;
1998;zostera_zone;II-15;11;;;;
1998;zostera_zone;II-15;7,6;;;;
1998;zostera_zone;II-15;10,7;;;;
1998;zostera_zone;II-15;16;;;;
1998;zostera_zone;II-15;14;;;;
1998;zostera_zone;II-15;11,6;;;;
1998;zostera_zone;II-15;14,7;;;;
1998;zostera_zone;II-15;11,8;;;;
1998;zostera_zone;II-15;14,1;;;;
1998;zostera_zone;II-15;4,2;;;;
1998;zostera_zone;II-15;4,1;;;;
1998;zostera_zone;II-15;5,7;;;;
1998;zostera_zone;II-15;5;;;;
1998;zostera_zone;II-15;1,7;;;;
1998;zostera_zone;II-15;1,3;;;;
1998;zostera_zone;II-15;1,5;;;;
1998;zostera_zone;II-15;1,1;;;;
1998;zostera_zone;II-15;2,2;;;;
1998;zostera_zone;II-15;1,5;;;;
1998;zostera_zone;II-15;1,4;;;;
1998;zostera_zone;II-15;1,5;;;;
1998;zostera_zone;II-15;2,2;;;;
1998;zostera_zone;II-15;2,1;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;1,8;;;;
1998;zostera_zone;II-15;1,4;;;;
1998;zostera_zone;II-15;1,5;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;2,2;;;;
1998;zostera_zone;II-15;0,9;;;;
1998;zostera_zone;II-15;2,2;;;;
1998;zostera_zone;II-15;2,4;;;;
1998;zostera_zone;II-15;2,8;;;;
1998;zostera_zone;II-15;2,2;;;;
1998;zostera_zone;II-15;0,7;;;;
1998;zostera_zone;II-15;0,9;;;;
1998;zostera_zone;II-15;1,1;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;0,7;;;;
1998;zostera_zone;II-15;1,1;;;;
1998;zostera_zone;II-15;1,1;;;;
1998;zostera_zone;II-15;1,1;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;2,1;;;;
1998;zostera_zone;II-15;2,4;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;1,6;;;;
1998;zostera_zone;II-15;1,7;;;;
1998;zostera_zone;II-15;1,7;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;2;;;;
1998;zostera_zone;II-15;1,6;;;;
1998;zostera_zone;II-15;1,6;;;;
1998;zostera_zone;II-15;2,6;;;;
1998;zostera_zone;II-15;4,5;;;;
1998;zostera_zone;II-15;1,6;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;1,1;;;;
1998;zostera_zone;II-15;2,6;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;1,7;;;;
1998;zostera_zone;II-15;2,2;;;;
1998;zostera_zone;II-15;1,4;;;;
1998;zostera_zone;II-15;1;;;;
1998;zostera_zone;II-15;1,1;;;;
1998;zostera_zone;II-15;1,5;;;;
1998;zostera_zone;II-15;1,1;;;;
1998;zostera_zone;II-15;2,3;;;;
1998;zostera_zone;II-15;2,7;;;;
1998;zostera_zone;II-15;1,9;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;1,7;;;;
1998;zostera_zone;II-15;4,5;;;;
1998;zostera_zone;II-15;2,1;;;;
1998;zostera_zone;II-15;1,3;;;;
1998;zostera_zone;II-15;2;;;;
1998;zostera_zone;II-15;1,4;;;;
1998;zostera_zone;II-15;1,3;;;;
1998;zostera_zone;II-15;1,6;;;;
1998;zostera_zone;II-15;1,5;;;;
1998;zostera_zone;II-15;1,4;;;;
1998;zostera_zone;II-15;1,3;;;;
1998;zostera_zone;II-15;2,1;;;;
1998;zostera_zone;II-15;1,1;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;1,9;;;;
1998;zostera_zone;II-15;1;;;;
1998;zostera_zone;II-15;1;;;;
1998;zostera_zone;II-15;2,3;;;;
1998;zostera_zone;II-15;1,9;;;;
1998;zostera_zone;II-15;1,2;;;;
1998;zostera_zone;II-15;1,3;;;;
1998;zostera_zone;II-15;1,8;;;;
1998;zostera_zone;II-15;1,7;;;;
1998;zostera_zone;II-15;2,2;;;;
1998;zostera_zone;II-15;2,4;;;;
1998;zostera_zone;II-15;1,6;;;;
1998;zostera_zone;II-15;1,3;;;;
1998;low_beatch;II-16;9,8;;;;
1998;low_beatch;II-16;4,3;;;;
1998;low_beatch;II-16;12,6;;;;
1998;low_beatch;II-16;5,2;;;;
1998;low_beatch;II-16;5,4;;;;
1998;low_beatch;II-16;12,3;;;;
1998;low_beatch;II-16;10,6;;;;
1998;low_beatch;II-16;4;;;;
1998;low_beatch;II-16;15,9;;;;
1998;low_beatch;II-16;14,6;;;;
1998;low_beatch;II-16;11;;;;
1998;low_beatch;II-16;12,1;;;;
1998;low_beatch;II-16;16,2;;;;
1998;low_beatch;II-16;13,6;;;;
1998;low_beatch;II-16;13,6;;;;
1998;low_beatch;II-16;12,1;;;;
1998;low_beatch;II-16;13,5;;;;
1998;low_beatch;II-16;9;;;;
1998;low_beatch;II-16;1,7;;;;
1998;low_beatch;II-16;2,1;;;;
1998;low_beatch;II-16;1,8;;;;
1998;low_beatch;II-16;11,2;;;;
1998;low_beatch;II-16;10;;;;
1998;low_beatch;II-16;10,8;;;;
1998;low_beatch;II-16;3,3;;;;
1998;low_beatch;II-16;3,8;;;;
1998;low_beatch;II-16;1,8;;;;
1998;low_beatch;II-16;0,7;;;;
1998;low_beatch;II-16;0,6;;;;
1998;low_beatch;II-16;1,1;;;;
1998;low_beatch;II-16;1,4;;;;
1998;low_beatch;II-16;3,7;;;;
1998;low_beatch;II-16;1,5;;;;
1998;low_beatch;II-16;1,8;;;;
1998;low_beatch;II-16;3,3;;;;
1998;low_beatch;II-16;0,7;;;;
1998;low_beatch;II-16;2,1;;;;
1998;low_beatch;II-16;2;;;;
1998;low_beatch;II-16;2,6;;;;
1998;low_beatch;II-16;1,9;;;;
1998;low_beatch;II-17;18,6;;;;
1998;low_beatch;II-17;10,7;;;;
1998;low_beatch;II-17;13;;;;
1998;low_beatch;II-17;12,5;;;;
1998;low_beatch;II-17;14;;;;
1998;low_beatch;II-17;13,6;;;;
1998;low_beatch;II-17;15,2;;;;
1998;low_beatch;II-17;17,3;;;;
1998;low_beatch;II-17;15,3;;;;
1998;low_beatch;II-17;10,3;;;;
1998;low_beatch;II-17;12,5;;;;
1998;low_beatch;II-17;12,7;;;;
1998;low_beatch;II-17;13,2;;;;
1998;low_beatch;II-17;13,7;;;;
1998;low_beatch;II-17;10,5;;;;
1998;low_beatch;II-17;8,8;;;;
1998;low_beatch;II-17;3,9;;;;
1998;low_beatch;II-17;9,8;;;;
1998;low_beatch;II-17;5,2;;;;
